participant,gender,age,answer,trialIndex,type,difficulty,numOfColour1,numOfColour2,numOfTilesRevealed,finalAns,finalColour,trueAns,trueColour,correct,reward,totalPoints,trialStart,finalAnswerTime,trialEnd,flipNumber,colourRevealed,majorityColour,majorityAmount,majPCorrect,timestamp,timeSinceLastFlip,tileClicked_1,tileClicked_2,Cjsample,CjsampleTime,cjLoc,cjDidRespond,responseMatch,CjMatch,currentGrid_1,currentGrid_2,currentGrid_3,currentGrid_4,currentGrid_5,currentGrid_6,currentGrid_7,currentGrid_8,currentGrid_9,currentGrid_10,currentGrid_11,currentGrid_12,currentGrid_13,currentGrid_14,currentGrid_15,currentGrid_16,currentGrid_17,currentGrid_18,currentGrid_19,currentGrid_20,currentGrid_21,currentGrid_22,currentGrid_23,currentGrid_24,currentGrid_25,noisy,Pz_amplitude,reconstruct_pcorrect_eeg_final,STV_regress_eeg_final,PCorrectChange,previousPCorrect
18,m,25,0,1,fixed,11,14,11,24,1,blue,1,blue,1,100,100,1184647.2363886,1184757.9429045,1184757.9434131,1,green,green,1,0.580590128898621,1184649.1003742,1.86398559994996,4,3,77,1184658.1837799,2,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.9170668,0.6820791,-0.0005310664,0.0805901288986206,0.5
18,m,25,0,1,fixed,11,14,11,24,1,blue,1,blue,1,100,100,1184647.2363886,1184757.9429045,1184757.9434131,2,blue,neither,0,0.5,1184659.8042523,10.7038781000301,3,2,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-1.372088,0.6533719,-0.0009796146,-0.0805901288986206,0.580590128898621
18,m,25,0,1,fixed,11,14,11,24,1,blue,1,blue,1,100,100,1184647.2363886,1184757.9429045,1184757.9434131,3,blue,blue,1,0.584094047546387,1184663.1010415,3.29678920004517,4,4,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0.4890352,0.7400262,0.0003743585,0.0840940475463867,0.5
18,m,25,0,1,fixed,11,14,11,24,1,blue,1,blue,1,100,100,1184647.2363886,1184757.9429045,1184757.9434131,4,blue,blue,2,0.668188095092773,1184665.252311,2.151269499911,5,1,,,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,-4.504042,0.7525221,0.0005696062,0.0840940475463867,0.584094047546387
18,m,25,0,1,fixed,11,14,11,24,1,blue,1,blue,1,100,100,1184647.2363886,1184757.9429045,1184757.9434131,5,blue,blue,3,0.74827766418457,1184667.5722557,2.31994469999336,3,4,,,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,2.009064,0.7124111,-5.712663e-05,0.0800895690917969,0.668188095092773
18,m,25,0,1,fixed,11,14,11,24,1,blue,1,blue,1,100,100,1184647.2363886,1184757.9429045,1184757.9434131,6,blue,blue,4,0.820358276367188,1184669.7880701,2.21581439999864,5,2,,,,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,3.263322,0.7824816,0.001037724,0.0720806121826172,0.74827766418457
18,m,25,0,1,fixed,11,14,11,24,1,blue,1,blue,1,100,100,1184647.2363886,1184757.9429045,1184757.9434131,7,green,blue,3,0.759658813476562,1184672.0122223,2.22415220015682,1,4,,,,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,2,0,1,1,0,0,0,0,0,0,0,-8.127707,0.7397699,0.0003703529,-0.060699462890625,0.820358276367188
18,m,25,0,1,fixed,11,14,11,24,1,blue,1,blue,1,100,100,1184647.2363886,1184757.9429045,1184757.9434131,8,blue,blue,4,0.833847045898438,1184674.3963413,2.38411900005303,5,4,,,,,,,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,2,0,1,1,1,0,0,0,0,0,0,4.663896,0.7493762,0.0005204531,0.074188232421875,0.759658813476562
18,m,25,0,1,fixed,11,14,11,24,1,blue,1,blue,1,100,100,1184647.2363886,1184757.9429045,1184757.9434131,9,green,blue,3,0.772750854492188,1184676.9802898,2.58394849998876,3,1,64,1184682.7838229,1,1,,1,0,0,2,0,1,0,0,1,0,1,0,0,0,2,0,2,0,1,1,1,0,0,0,0,0,0,8.298828,0.7337937,0.0002769774,-0.06109619140625,0.833847045898438
18,m,25,0,1,fixed,11,14,11,24,1,blue,1,blue,1,100,100,1184647.2363886,1184757.9429045,1184757.9434131,10,green,blue,2,0.696380615234375,1184685.1878971,8.20760730002075,4,5,,,,,,,0,0,2,0,1,0,0,1,0,1,0,0,0,2,0,2,0,1,1,1,0,0,0,2,0,0,0.5739421,0.7017709,-0.0002233806,-0.0763702392578125,0.772750854492188
