participant,gender,age,answer,trialIndex,type,difficulty,numOfColour1,numOfColour2,numOfTilesRevealed,finalAns,finalColour,trueAns,trueColour,correct,reward,totalPoints,trialStart,finalAnswerTime,trialEnd,flipNumber,colourRevealed,majorityColour,majorityAmount,majPCorrect,timestamp,timeSinceLastFlip,tileClicked_1,tileClicked_2,Cjsample,CjsampleTime,cjLoc,cjDidRespond,responseMatch,CjMatch,currentGrid_1,currentGrid_2,currentGrid_3,currentGrid_4,currentGrid_5,currentGrid_6,currentGrid_7,currentGrid_8,currentGrid_9,currentGrid_10,currentGrid_11,currentGrid_12,currentGrid_13,currentGrid_14,currentGrid_15,currentGrid_16,currentGrid_17,currentGrid_18,currentGrid_19,currentGrid_20,currentGrid_21,currentGrid_22,currentGrid_23,currentGrid_24,currentGrid_25,noisy,Pz_amplitude,reconstruct_pcorrect_eeg_final,STV_regress_eeg_final,PCorrectChange,previousPCorrect
19,m,18,0,1,decreasing,11,14,11,18,1,orange,1,orange,1,70,70,1380165.4802469,1380239.3824102,1380239.3833863,1,red,red,1,0.580590128898621,1380167.9481302,2.46788329980336,3,5,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5.348492,0.7748958,0.0003832774,0.0805901288986206,0.5
19,m,18,0,1,decreasing,11,14,11,18,1,orange,1,orange,1,70,70,1380165.4802469,1380239.3824102,1380239.3833863,2,orange,neither,0,0.5,1380170.8919925,2.94386230013333,5,4,51,1380175.8074531,1,1,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,20.04582,0.8222542,0.001123253,-0.0805901288986206,0.580590128898621
19,m,18,0,1,decreasing,11,14,11,18,1,orange,1,orange,1,70,70,1380165.4802469,1380239.3824102,1380239.3833863,3,red,red,1,0.584094047546387,1380177.5966295,6.70463699987158,3,1,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,10.12798,0.7314969,-0.0002948317,0.0840940475463867,0.5
19,m,18,0,1,decreasing,11,14,11,18,1,orange,1,orange,1,70,70,1380165.4802469,1380239.3824102,1380239.3833863,4,orange,neither,0,0.5,1380179.6998434,2.10321390000172,2,2,,,,,,,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,-1.459602,0.7467012,-5.7264e-05,-0.0840940475463867,0.584094047546387
19,m,18,0,1,decreasing,11,14,11,18,1,orange,1,orange,1,70,70,1380165.4802469,1380239.3824102,1380239.3833863,5,red,red,1,0.588098526000977,1380181.5638393,1.8639959001448,4,2,,,,,,,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,-3.814487,0.7638855,0.0002112401,0.0880985260009766,0.5
19,m,18,0,1,decreasing,11,14,11,18,1,orange,1,orange,1,70,70,1380165.4802469,1380239.3824102,1380239.3833863,6,orange,neither,0,0.5,1380184.0758781,2.51203879993409,2,4,,,,,,,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1.952902,0.79107,0.0006359995,-0.0880985260009766,0.588098526000977
19,m,18,0,1,decreasing,11,14,11,18,1,orange,1,orange,1,70,70,1380165.4802469,1380239.3824102,1380239.3833863,7,red,red,1,0.592735290527344,1380186.8676368,2.7917587000411,4,1,51,1380192.6713887,2,1,,1,0,0,2,2,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,3.18151,0.7769483,0.0004153476,0.0927352905273438,0.5
19,m,18,0,1,decreasing,11,14,11,18,1,orange,1,orange,1,70,70,1380165.4802469,1380239.3824102,1380239.3833863,8,red,red,2,0.685470581054688,1380196.1718284,9.30419160006568,4,4,,,,,,,0,0,2,2,0,0,1,0,2,0,0,0,0,0,0,0,1,0,2,1,0,0,2,0,0,0,16.98851,0.7922996,0.0006552147,0.0927352905273438,0.592735290527344
19,m,18,0,1,decreasing,11,14,11,18,1,orange,1,orange,1,70,70,1380165.4802469,1380239.3824102,1380239.3833863,9,red,red,3,0.772750854492188,1380197.9478397,1.77601129980758,3,3,,,,,,,0,0,2,2,0,0,1,0,2,0,0,0,2,0,0,0,1,0,2,1,0,0,2,0,0,0,14.5105,0.7429241,-0.0001162803,0.0872802734375,0.685470581054688
19,m,18,0,1,decreasing,11,14,11,18,1,orange,1,orange,1,70,70,1380165.4802469,1380239.3824102,1380239.3833863,10,orange,red,2,0.696380615234375,1380200.323807,2.37596730003133,3,4,,,,,,,0,0,2,2,0,0,1,0,2,0,0,0,2,0,0,0,1,1,2,1,0,0,2,0,0,0,-12.00729,0.7050456,-0.0007081321,-0.0763702392578125,0.772750854492188
19,m,18,0,1,decreasing,11,14,11,18,1,orange,1,orange,1,70,70,1380165.4802469,1380239.3824102,1380239.3833863,11,orange,red,1,0.604736328125,1380207.9717631,7.64795610005967,5,1,,,,,,,0,0,2,2,1,0,1,0,2,0,0,0,2,0,0,0,1,1,2,1,0,0,2,0,0,0,16.34621,0.8117481,0.0009590965,-0.091644287109375,0.696380615234375
19,m,18,0,1,decreasing,11,14,11,18,1,orange,1,orange,1,70,70,1380165.4802469,1380239.3824102,1380239.3833863,12,orange,neither,0,0.5,1380210.2917668,2.32000369997695,1,1,,,,,,,1,0,2,2,1,0,1,0,2,0,0,0,2,0,0,0,1,1,2,1,0,0,2,0,0,0,-3.054905,0.7542443,6.059586e-05,-0.104736328125,0.604736328125
19,m,18,0,1,decreasing,11,14,11,18,1,orange,1,orange,1,70,70,1380165.4802469,1380239.3824102,1380239.3833863,13,orange,orange,1,0.61279296875,1380216.5638298,6.27206300012767,2,3,,,,,,,1,0,2,2,1,0,1,0,2,0,0,1,2,0,0,0,1,1,2,1,0,0,2,0,0,0,-4.41848,0.7110658,-0.0006140664,0.11279296875,0.5
19,m,18,0,1,decreasing,11,14,11,18,1,orange,1,orange,1,70,70,1380165.4802469,1380239.3824102,1380239.3833863,14,orange,orange,2,0.7255859375,1380218.1476302,1.5838003999088,1,4,,,,,,,1,0,2,2,1,0,1,0,2,0,0,1,2,0,0,1,1,1,2,1,0,0,2,0,0,0,-12.24797,0.8348806,0.00132054,0.11279296875,0.61279296875
19,m,18,0,1,decreasing,11,14,11,18,1,orange,1,orange,1,70,70,1380165.4802469,1380239.3824102,1380239.3833863,15,orange,orange,3,0.828125,1380220.7395026,2.5918723999057,2,5,51,1380224.111316,1,1,,1,1,0,2,2,1,0,1,0,2,0,0,1,2,0,0,1,1,1,2,1,0,1,2,0,0,0,-3.440726,0.7301387,-0.0003160538,0.1025390625,0.7255859375
19,m,18,0,1,decreasing,11,14,11,18,1,orange,1,orange,1,70,70,1380165.4802469,1380239.3824102,1380239.3833863,16,red,orange,2,0.74609375,1380225.7078958,4.96839320007712,1,5,54,1380230.2713279,1,1,,1,1,0,2,2,1,0,1,0,2,0,0,1,2,0,0,1,1,1,2,1,2,1,2,0,0,0,2.55247,0.7770486,0.0004169148,-0.08203125,0.828125
19,m,18,0,1,decreasing,11,14,11,18,1,orange,1,orange,1,70,70,1380165.4802469,1380239.3824102,1380239.3833863,17,orange,orange,3,0.85546875,1380232.0357596,6.32786380010657,5,3,,,,,,,1,0,2,2,1,0,1,0,2,0,0,1,2,0,1,1,1,1,2,1,2,1,2,0,0,0,-8.464291,0.775043,0.0003855775,0.109375,0.74609375
19,m,18,1,1,decreasing,11,14,11,18,1,orange,1,orange,1,70,70,1380165.4802469,1380239.3824102,1380239.3833863,18,orange,orange,4,0.9375,1380235.011516,2.97575639979914,1,2,51,1380241.7915206,1,1,1,1,1,0,2,2,1,1,1,0,2,0,0,1,2,0,1,1,1,1,2,1,2,1,2,0,0,0,-15.37737,0.7531739,4.387321e-05,0.08203125,0.85546875
19,m,18,0,2,decreasing,10,10,15,19,2,red,2,red,1,60,130,1380242.8495122,1380330.233539,1380330.2351344,1,red,red,1,0.580590128898621,1380245.8116111,2.96209889999591,2,4,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9.659614,0.773803,0.0003662012,0.0805901288986206,0.5
19,m,18,0,2,decreasing,10,10,15,19,2,red,2,red,1,60,130,1380242.8495122,1380330.233539,1380330.2351344,2,red,red,2,0.661180257797241,1380249.5162534,3.70464229979552,1,4,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,-2.792071,0.773437,0.0003604834,0.0805901288986206,0.580590128898621
19,m,18,0,2,decreasing,10,10,15,19,2,red,2,red,1,60,130,1380242.8495122,1380330.233539,1380330.2351344,3,orange,red,1,0.584094047546387,1380253.4916797,3.97542630019598,3,2,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,-8.040929,0.7748607,0.0003827288,-0.0770862102508545,0.661180257797241
19,m,18,0,2,decreasing,10,10,15,19,2,red,2,red,1,60,130,1380242.8495122,1380330.233539,1380330.2351344,4,orange,neither,0,0.5,1380257.2676887,3.77600899990648,1,3,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,7.752041,0.7405447,-0.0001534589,-0.0840940475463867,0.584094047546387
19,m,18,0,2,decreasing,10,10,15,19,2,red,2,red,1,60,130,1380242.8495122,1380330.233539,1380330.2351344,5,orange,orange,1,0.588098526000977,1380260.8037192,3.53603049996309,1,1,52,1380264.4232881,1,1,,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2.409116,0.7211651,-0.0004562676,0.0880985260009766,0.5
19,m,18,0,2,decreasing,10,10,15,19,2,red,2,red,1,60,130,1380242.8495122,1380330.233539,1380330.2351344,6,red,neither,0,0.5,1380266.4113899,5.60767069994472,5,5,51,1380269.3592247,1,1,,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,17.47688,0.8438963,0.001461409,-0.0880985260009766,0.588098526000977
